species_id;GBIF_species_id;GBIF_species_name
7807;2259576;Leptopsammia pruvoti
7808;4283431;Actinothoe sphyrodeta
7809;2259702;Dendrophyllia cornigera
7810;2237798;Sycon raphanus
7811;2241963;Mycale lingua
7812;2237814;Sycon ciliatum
7813;5180669;Leucandra gossei
7814;5182504;Haliclona angulata
7815;2249626;Phakellia ventilabrum
7816;5183479;Stelligera stuposa
7817;5183178;Axinella infundibuliformis
7818;5183117;Axinella damicornis
7819;5183098;Axinella dissimilis
7820;5035857;Lasius flavus
7821;5190104;Tritonia nilsodhneri
7822;2025495;Evacanthus interrupta
7823;1743828;Pandemis cerasana
7824;1695282;Pholidoptera aptera
7825;1988019;Menophra japygiaria
7826;5192808;Trivia arctica
7827;2329517;Bispira volutacornis
7828;2329277;Myxicola infundibulum
7829;2328620;Sabella discifera
7830;9771060;Eulalia viridis
7831;2292198;Facelina auriculata
7832;2266892;Nemertesia ramosa
7833;4283053;Halecium halecinum
7834;2267341;Aglaophenia tubulifera
7835;5185865;Antennella siliquosa
7836;2267214;Gymnangium montagui
7837;2266838;Polyplumaria flabellata
7838;2266891;Nemertesia antennina
7839;8492140;Tritia corniculum
7840;2481670;Limnodromus scolopaceus
7841;2480564;Buteo rufinus
7842;5076862;Conops flavipes
7843;5070404;Callicera aurata
7844;4788018;Bombylius fimbriatus
7845;5117400;Pelosia muscerda
7846;1848219;Aproaerema anthyllidella
7847;5103181;Ancylis achatana
7848;9262981;Anarsia innoxiella
7849;1739922;Acleris forsskaleana
7850;8894173;Lanius elegans
7851;5086456;Carpomya wiedemanni
7852;1315006;Formica sanguinea
7853;1174232;Magdalis rufa
7854;1045637;Ennearthron cornutus
7855;4432745;Agrilus olivicolor
7856;2481120;Chlidonias leucopterus
7857;2477927;Dendrocopos leucotos
7858;9539567;Butorides virescens
7859;8044051;Oreina caerulea
7860;2481780;Limicola falcinellus
7861;2481745;Calidris minutilla
7862;1679392;Chaoborus flavicans
7863;2395748;Parablennius zvonimiri
7864;9632251;Centrolabrus melanocercus
7865;4848931;Phalacrocorax pygmaeus
7866;1045784;Cis boleti
7867;2493548;Locustella naevia
7868;5231253;Oenanthe leucopyga
7869;2443341;Mauremys leprosa
7870;8030835;Cupido osiris
7871;2248821;Thymosia guernei
7872;2251465;Polymastia penicillus
7873;2251416;Polymastia boletiformis
7874;2250495;Halicnemia patera
7875;10587359;Aplysilla rubra
7876;5181988;Haliclona viscosa
7877;2248447;Dercitus bucklandi
7878;2251158;Suberites carnosus
7879;2248705;Chelonaplysilla noevus
7880;2241937;Mycale rotalis
7881;2250194;Ciocalypta penicillus
7882;7189194;Hexadella topsenti
7883;2241501;Hemimycale columella
7884;9811221;Haliclona fistulosa
7885;8439974;Sphaerotylus renoufi
7886;2258605;Pachycerianthus solitarius
7887;1555749;Hydromyza livens
7888;1316434;Messor minor
7889;1732209;Pachypasa lineosa
7890;5125306;Alophia combustella
7891;1334635;Rhodanthidium sticticum
7892;5190033;Limacia clavigera
7893;2291770;Polycera faeroensis
7894;8235294;Stenocorus quercus
7895;8751119;Diaphorodoris alba
7896;2292112;Diaphorodoris luteocincta
7897;4360061;Cadlina pellucida
7898;2292407;Cadlina laevis
7899;2383978;Symphodus melops
7900;2411397;Lepadogaster lepadogaster
7901;4452097;Cerylon ferrugineum
7902;2328559;Sabella pavonina
7903;2386871;Callionymus risso
7904;4553156;Sabacon paradoxus
7905;5134728;Erebia gorge
7906;1845962;Oegoconia quadripuncta
7907;1779258;Araeopteron ecphaea
7908;2331013;Aplidium elegans
7909;4533362;Mniotype spinosa
7910;1357545;Andrena nitida
7911;1740185;Acleris laterana
7912;1738163;Isotrias rectifasciana
7913;5103998;Eupoecilia ambiguella
7914;4506112;Myrmilla erythrocephala
7915;1850522;Argolamprotes micella
7916;2384491;Thalassoma pavo
7917;4534777;Nola kruegeri
7918;1850506;Pseudotelphusa scalella
7919;1888826;Pediasia fascelinella
7920;1315972;Aphaenogaster gibbosa
7921;10056100;Anisotoma humeralis
7922;1543332;Eriozona syrphoides
7923;4456469;Cis lineatocribratus
7924;5748801;Monotoma longicollis
7925;1314881;Formica fusca
7926;8062927;Mesosa curculionoides
7927;4453317;Biphyllus lunatus
7928;4450492;Triplax collaris
7929;5153082;Homotoma ficus
7930;1498801;Tabanus glaucopis
7931;4495202;Cerceris bupresticida
7932;1759295;Paradrina clavipalpis
7933;9254265;Bombus xanthopus
7934;1739819;Acleris cristana
7935;1772793;Pechipogo strigilata
7936;1983442;Eupithecia dodoneata
7937;5099085;Acrotylus patruelis
7938;2494154;Loxia pytyopsittacus
7939;2049512;Daktulosphaira vitifoliae
7940;5754742;Percus reichei
7941;5071368;Helophilus hybridus
7942;1784812;Hoplodrina respersa
7943;2490826;Catharus minimus
7944;2491678;Calcarius lapponicus
7945;4452691;Cychramus luteus
7946;4455101;Megischia curvipes
7947;1310622;Polistes gallicus
7948;8638651;Cicadatra atra
7949;4449315;Clanoptilus sardous
7950;9743761;Coniocleonus tabidus
7951;5140244;Polyommatus eros
7952;5714713;Plebejus optilete
7953;8994279;Icus viberti
7954;1538734;Spilomyia manicata
7955;1538756;Spilomyia saltuum
7956;1890957;Pyrausta castalis
7957;5192544;Opalia crenata
7958;5219516;Galemys pyrenaicus
7959;5128297;Oeneis glacialis
7960;7807208;Cottus gobio
7961;1842695;Pancalia leuwenhoekella
7962;1435559;Mystacides longicornis
7963;5759491;Abia fasciata
7964;4529064;Depressaria radiella
7965;5143129;Drepana falcataria
7966;5190113;Doris verrucosa
7967;2473577;Tetrao urogallus
7968;1048344;Galerucella nymphaeae
7969;1907952;Eurodryas orientalis
7970;5732924;Phyllomorpha laciniata
7971;2258965;Cladocora caespitosa
7972;2438793;Mus spretus
7973;4458514;Oedemera tristis
7974;1977068;Rheumaptera hastata
7975;2490682;Calandrella rufescens
7976;7341585;Phylloscopus ibericus
7977;5206009;Lavinia exilicauda
7978;5231233;Oenanthe pleschanka
7979;1766410;Oligia latruncula
7980;1580578;Beris vallata
7981;4527355;Cilix hispanica
7982;5743968;Cantharis pellucida
7983;9411857;Caprimulgus ruficollis
7984;4486218;Macroplax fasciata
7985;1957791;Scotopteryx coarctaria
7986;4434097;Limnoxenus niger
7987;9609616;Edentiella edentula
7988;6097254;Idia calvaria
7989;5137706;Colias hyale
7990;4487627;Capsodes mat
7991;1340884;Eucera longicornis
7992;5192470;Potamopyrgus antipodarum
7993;1530164;Limnophora obsignata
7994;1766646;Anaplectoides prasina
7995;4524541;Eurranthis plummistaria
7996;8146033;Phytoecia rubropunctata
7997;4486335;Lygaeus creticus
7998;4438603;Tachyporus nitidulus
7999;4361879;Peringia ulvae
8000;2427580;Hyla molleri
8001;5882980;Satyrium pruni
8002;1315915;Aphaenogaster spinosa
8003;4568018;Semilimax pyrenaicus
8004;4553465;Homalenotus buchneri
8005;4429275;Ectinus aterrimus
8006;7420276;Larentia malvata
8007;5071107;Blera fallax
8008;1845607;Ethmia pusiella
8009;1986575;Xanthorhoe designata
8010;1744071;Eulia ministrana
8011;5126675;Anania funebris
8012;4532297;Dicallomera fascelina
8013;2493071;Phylloscopus borealis
8014;8545412;Plebejus orbitulus
8015;2446608;Euleptes europaea
8016;5119809;Orophia sordidella
8017;1538824;Sericomyia superbiens
8018;2468520;Iberolacerta aurelioi
8019;7340809;Ammomanes cinctura
8020;7837038;Iberolacerta aranica
8021;2362868;Pseudorasbora parva
8022;1983528;Eupithecia ultimaria
8023;2233687;Geophilus flavus
8024;4369298;Raphitoma horrida
8025;4437360;Platydracus stercorarius
8026;2474156;Coturnix coturnix
8027;2383991;Symphodus rostratus
8028;2441905;Chelydra serpentina
8029;2426793;Rana pyrenaica
8030;4461515;Donacia crassipes
8031;1063825;Amphimallon atrum
8032;2287072;Dreissena polymorpha
8033;2299854;Bithynia tentaculata
8034;4563489;Isognomostoma isognomostomos
8035;4567017;Abida secale
8036;4532203;Eublemma ostrina
8037;5191102;Monacha cantiana
8038;5018141;Liparus germanus
8039;4461954;Tituboea biguttata
8040;2357565;Barbatula quignardi
8041;9420402;Ferussacia folliculus
8042;6546424;Chrysomela oleracea
8043;2327735;Ficopomatus enigmaticus
8044;4504757;Tapinoma nigerrimum
8045;1320826;Plagiolepis grassei
8046;1324059;Leptothorax recedens
8047;7932384;Cryptocephalus trimaculatus
8048;5744306;Lampyris raymondi
8049;1286739;Amblyteles armatorius
8050;9234296;Chelon ramada
8051;1313121;Camponotus sylvaticus
8052;4559541;Sinanodonta woodiana
8053;4564216;Otala punctata
8054;4460199;Chrysolina cerealis
8055;1095310;Anobium punctatum
8056;2439658;Muscardinus avellanarius
8057;8316400;Sorex araneus
8058;4528660;Alabonia staintoniella
8059;1841159;Batia lunaris
8060;4529900;Celypha aurofasciana
8061;1738839;Dichrorampha acuminatana
8062;1741771;Endothenia oblongana
8063;1988881;Euchoeca nebulata
8064;1990150;Aethalura punctulata
8065;5191263;Aplysia fasciata
8066;7935966;Scopula confinaria
8067;1856686;Nemapogon variatella
8068;1628289;Anomoia purmunda
8069;7547455;Merrifieldia tridactyla
8070;3033665;Aconitum napellus
8071;3190176;Citrus taitensis
8072;4102723;Dipsacus sylvestris
8073;3922888;Anemone sylvestris
8074;6097787;Sphaeroderma rubidum
8075;3118762;Encelia frutescens
8076;2326465;Phragmatopoma californica
8077;2392516;Lagodon rhomboides
8078;2878092;Quercus virginiana
8079;3323376;Bolbitius titubans
8080;2292844;Tegula funebralis
8081;7453543;Pantherophis alleghaniensis
8082;8959883;Dryobates scalaris
8083;3459878;Annulohypoxylon thouarsianum
8084;7568403;Larrea tridentata
8085;2394521;Centrarchus macropterus
8086;3110610;Ambrosia deltoidea
8087;2467218;Anolis distichus
8088;5219153;Canis latrans
8089;3118771;Encelia californica
8090;5033417;Camponotus planatus
8091;3033889;Berberis bealei
8092;8542672;Cotula australis
8093;5331230;Viola pedunculata
8094;5545086;Eremothera chamaenerioides
8095;6382590;Sclerocactus uncinatus
8096;5567725;Micranthes californica
8097;5231132;Zonotrichia leucophrys
8098;2498329;Bucephala albeola
8099;3034769;Erigenia bulbosa
8100;3049062;Physaria gordonii
8101;2490936;Sialia mexicana
8102;2436886;Sylvilagus floridanus
8103;5296053;Sisyrinchium bellum
8104;5219380;Mephitis mephitis
8105;5137800;Pontia protodice
8106;2451234;Sceloporus occidentalis
8107;2183465;Dermacentor variabilis
8108;7341805;Setophaga coronata
8109;2493843;Thryomanes bewickii
8110;3189806;Aesculus glabra
8111;7572569;Otospermophilus variegatus
8112;2491205;Pipilo erythrophthalmus
8113;1048501;Diabrotica undecimpunctata
8114;2992760;Rubus trivialis
8115;8080937;Otospermophilus beecheyi
8116;9310871;Columba livia
8117;5229687;Tyrannus forficatus
8118;2008837;Zelus luridus
8119;2439838;Castor canadensis
8120;2177101;Anasaitis canosa
8121;2888726;Sambucus cerulea
8122;1590174;Plecia nearctica
8123;2873933;Linum pratense
8124;2704432;Schizachyrium scoparium
8125;3170568;Castilleja affinis
8126;5330182;Peltandra virginica
8127;10211179;Picoides villosus
8128;2444356;Crotalus atrox
8129;5071390;Helophilus fasciatus
8130;3132271;Adenophyllum porophylloides
8131;5331231;Viola canadensis
8132;1423387;Ischnura ramburii
8133;6162128;Pituophis catenifer
8134;3095447;Machaeranthera tanacetifolia
8135;3084090;Echinocactus horizonthalonius
8136;2742194;Trillium cernuum
8137;9030989;Sceloporus jarrovii
8138;2489181;Tachycineta bicolor
8139;2306813;Tonicella lineata
8140;5712056;Fundulus heteroclitus
8141;5356371;Lathyrus ochroleucus
8142;2703670;Bromus inermis
8143;3172134;Nuttallanthus canadensis
8144;6452738;Neogastroclonium subarticulatum
8145;6093209;Setophaga magnolia
8146;5218376;Eurycea bislineata
8147;5156079;Acanthocephala terminalis
8148;1427951;Libellula luctuosa
8149;2427072;Lithobates sylvaticus
8150;2428169;Pseudacris maculata
8151;2990646;Rubus ursinus
8152;5275441;Pellaea atropurpurea
8153;3040210;Populus grandidentata
8154;1428077;Perithemis tenera
8155;1310556;Polistes fuscatus
8156;5714316;Limenitis bredowii
8157;5285053;Pinus ponderosa
8158;3170267;Asclepias engelmanniana
8159;5714733;Everes amyntula
8160;1938104;Papilio troilus
8161;2692954;Xyris ambigua
8162;1428261;Sympetrum pallipes
8163;2440779;Dasypus novemcinctus
8164;2079071;Euschistus servus
8165;5130514;Junonia coenia
8166;10441062;Acronicta insularis
8167;9592223;Megatibicen auletes
8168;5124468;Coloradia pandora
8169;3086802;Parthenium integrifolium
8170;9422220;Anas discors
8171;2431920;Taricha granulosa
8172;6443404;Eriophyllum staechadifolium
8173;2484183;Euphagus cyanocephalus
8174;1428277;Sympetrum vicinum
8175;2483597;Myiarchus crinitus
8176;2706134;Cenchrus setaceus
8177;1814338;Halysidota tessellaris
8178;1806737;Hypoprepia fucosa
8179;9799832;Tolypocladium longisegmentatum
8180;2439923;Didelphis virginiana
8181;5925317;Orgyia leucostigma
8182;1665858;Xenox tigrinus
8183;7341600;Melozone crissalis
8184;2496459;Geococcyx californianus
8185;2882412;Nymphaea odorata
8186;9776414;Sibine stimulea
8187;6157026;Trachemys scripta
8188;1428276;Sympetrum corruptum
8189;1978751;Campaea perlata
8190;3188690;Cuphea viscosissima
8191;1862841;Hyles lineata
8192;2480542;Buteo jamaicensis
8193;3351419;Laccaria ochropurpurea
8194;6542061;Setophaga auduboni
8195;3189859;Acer saccharum
8196;2720191;Scirpus atrocinctus
8197;6066824;Erethizon dorsatus
8198;1907711;Agraulis vanillae
8199;3173317;Epifagus virginiana
8200;5185561;Polyorchis penicillatus
8201;3148137;Verbesina virginica
8202;2688524;Huperzia lucidula
8203;5389076;Solidago caesia
8204;5402972;Eupatorium serotinum
8205;1925429;Strymon melinus
8206;2735055;Serenoa repens
8207;2478106;Melanerpes carolinus
8208;2926954;Clinopodium carolinianum
8209;2441370;Alligator mississippiensis
8210;5260443;Candelaria concolor
8211;3033951;Menispermum canadense
8212;2431491;Plethodon cinereus
8213;7844080;Myriopteris parryi
8214;5133088;Danaus plexippus
8215;1865107;Eacles imperialis
8216;2297858;Lottia digitalis
8217;9149595;Dendrocopos pubescens
8218;2492109;Spizella passerina
8219;2495370;Zenaida asiatica
8220;5051741;Anax junius
8221;1937751;Papilio zelicaon
8222;5219681;Sciurus carolinensis
8223;2927979;Ipomopsis aggregata
8224;3003244;Rosa multiflora
8225;2168060;Lyssomanes viridis
8226;2651098;Polystichum acrostichoides
8227;2433458;Zalophus californianus
8228;3566115;Gymnopus brassicolens
8229;5229205;Eudocimus albus
8230;2491757;Amphispiza bilineata
8231;2478259;Colaptes auratus
8232;5450115;Melanoleuca dryophila
8233;5241128;Schizophyllum commune
8234;3084745;Claytonia virginica
8235;2533993;Leratiomyces percevalii
8236;3033593;Clematis crispa
8237;2256826;Anthopleura elegantissima
8238;2394503;Lepomis macrochirus
8239;5247228;Trichaptum biforme
8240;7386390;Pleopeltis michauxiana
8241;8792085;Oiketicus abbotii
8242;2553128;Stereum hirsutum
8243;9630752;Ardea herodias
8244;2927459;Fouquieria splendens
8245;3033256;Anemone berlandieri
8246;5341535;Gilia flavocincta
8247;4989894;Hippodamia convergens
8248;8323485;Haemorhous mexicanus
8249;3170612;Castilleja indivisa
8250;8595864;Laccaria fraterna
8251;2346698;Lepisosteus platyrhincus
8252;2742247;Trillium cuneatum
8253;5955380;Chlorophyllum brunneum
8254;7534145;Glandularia bipinnatifida
8255;1707345;Schistocerca nitens
8256;2455676;Pantherophis obsoletus
8257;5223349;Nerodia fasciata
8258;2428083;Osteopilus septentrionalis
8259;2436910;Sylvilagus audubonii
8260;3171842;Capraria biflora
8261;2891707;Oxalis debilis
8262;2433727;Lontra canadensis
8263;2495347;Zenaida macroura
8264;5401996;Heterotheca grandiflora
8265;2472425;Aspidoscelis sexlineata
8266;5939844;Bombycilaena californica
8267;5333450;Cliftonia monophylla
8268;2547092;Cerioporus squamosus
8269;3042658;Brassica nigra
8270;5231640;Spinus tristis
8271;2427583;Hyla versicolor
8272;3033920;Caulophyllum thalictroides
8273;9510564;Turdus migratorius
8274;2925870;Amsinckia menziesii
8275;5035741;Polyergus texana
8276;2427616;Acris crepitans
8277;2427574;Hyla cinerea
8278;3084844;Carpobrotus chilensis
8279;2928281;Hydrophyllum virginianum
8280;2927023;Salvia leucophylla
8281;3034521;Zizia aurea
8282;5051489;Argia nahuana
8283;7475866;Silphium terebinthinaceum
8284;2427567;Hyla squirella
8285;2772247;Dichelostemma congestum
8286;1758767;Spragueia guttata
8287;2480873;Egretta thula
8288;5128007;Anartia jatrophae
8289;7703116;Lepidium campestre
8290;1919939;Pyrisitia lisa
8291;2874218;Passiflora incarnata
8292;5114934;Haploa clymene
8293;5132084;Limenitis arthemis
8294;4425774;Popillia japonica
8295;1045083;Penthe obliquata
8296;5875148;Exomala orientalis
8297;4299497;Speyeria callippe
8298;5052005;Calopteryx maculata
8299;2451433;Holbrookia maculata
8300;3048540;Erysimum capitatum
8301;5361796;Parietaria pensylvanica
8302;3172084;Veronica americana
8303;5229128;Himantopus mexicanus
8304;2717570;Eleocharis acicularis
8305;5275143;Dryopteris intermedia
8306;3190558;Rhus aromatica
8307;1077513;Cotinis mutabilis
8308;5362045;Sedum obtusatum
8309;5141342;Battus philenor
8310;2457636;Thamnophis ordinoides
8311;5714392;Boloria bellona
8312;2470616;Crotaphytus collaris
8313;1864021;Manduca rustica
8314;3033188;Aquilegia coerulea
8315;2668575;Halosaccion glandiforme
8316;2440902;Antilocapra americana
8317;9368398;Speranza pustularia
8318;6907800;Leiobunum vittatum
8319;1865862;Dryocampa rubicunda
8320;2542126;Phaeolus schweinitzii
8321;2481684;Limosa fedoa
8322;1814365;Halysidota harrisii
8323;9606290;Meleagris gallopavo
8324;5122702;Acrolophus popeanella
8325;2481875;Phalacrocorax auritus
8326;6065844;Larus atricilla
8327;2547301;Poronidulus conchifer
8328;1781946;Palthis asopialis
8329;5116353;Euchaetes egle
8330;7340222;Gallinula chloropus
8331;2925445;Phryma leptostachya
8332;1338940;Sphecius speciosus
8333;5715127;Hylephila phyleus
8334;8763701;Diadophis punctatus
8335;2427056;Lithobates palustris
8336;5714327;Limenitis astyanax
8337;3082256;Cornus drummondii
8338;3119144;Helianthus angustifolius
8339;3132617;Pluchea odorata
8340;4033648;Persicaria perfoliata
8341;3150486;Xanthisma spinulosum
8342;1347459;Sphex ichneumoneus
8343;2480621;Accipiter cooperii
8344;7199645;Cicindela oregona
8345;5388927;Solidago sempervirens
8346;5372406;Vitis californica
8347;5137694;Colias eurytheme
8348;2487413;Vireo griseus
8349;2466939;Anolis carolinensis
8350;3127727;Centaurea stoebe
8351;5414250;Ilex vomitoria
8352;1699044;Melanoplus differentialis
8353;4302316;Argyria nivalis
8354;2889262;Persicaria lapathifolia
8355;5231647;Spinus psaltria
8356;5218390;Notophthalmus viridescens
8357;5142424;Pyrgus communis
8358;5040435;Anthophora urbana
8359;2453826;Pituophis catenifer
8360;3054399;Triadica sebifera
8361;5170999;Argiope argentata
8362;3039184;Ampelopsis arborea
8363;9635418;Psamatodes abydata
8364;2984463;Laportea canadensis
8365;5188982;Spisula solidissima
8366;5133621;Marpesia petreus
8367;2853938;Crinum americanum
8368;2490941;Sialia sialis
8369;2442680;Apalone spinifera
8370;9362842;Junco hyemalis
8371;8600904;Cervus elaphus
8372;2301927;Hespererato vitellina
8373;5231677;Mimus polyglottos
8374;2891764;Oxalis purpurea
8375;2889433;Eriogonum fasciculatum
8376;5369800;Geum canadense
8377;2963880;Lupinus texensis
8378;3113939;Packera glabella
8379;9074143;Osmia ribifloris
8380;2766505;Agave lechuguilla
8381;4287413;Anolis sagrei
8382;2958065;Senna covesii
8383;7542255;Condea emoryi
8384;5290282;Elymus canadensis
8385;1780437;Elaphria grata
8386;3171836;Triphysaria eriantha
8387;3952931;Cylindropuntia fosbergii
8388;5219683;Sciurus niger
8389;1918984;Phyciodes phaon
8390;2431643;Ensatina eschscholtzii
